t,V,I,P,D,P_gmpp,G1,G2,G3
0.34,88.87055539935078,5.0905254143924505,452.39782085156736,0.1236892194589409,452.722853225036,1000,1000,1000
0.35000000000000003,88.891527179928,5.089517490200853,452.4149823129081,0.1,452.722853225036,1000,1000,1000
0.36,91.11921551821432,4.956694722706623,451.65013469630037,0.1,452.722853225036,1000,1000,1000
0.37,91.4207003504392,4.934573148268963,451.12213314522023,0.1,452.722853225036,1000,1000,1000
0.38,91.4615018855999,4.93152908170233,451.0450564050084,0.1,452.722853225036,1000,1000,1000
0.39,91.46702377291736,4.931117112091344,451.03460611869855,0.1,452.722853225036,1000,1000,1000
0.4,91.46777107910147,4.931061358067356,451.0331914767081,0.1,452.722853225036,1000,1000,1000
0.41000000000000003,91.46787221599556,4.931053812580728,451.0330000193318,0.1,452.722853225036,1000,1000,1000
0.42,91.46788590338576,4.931052791410158,451.0329741082762,0.1,452.722853225036,1000,1000,1000
0.43,91.4678877557726,4.93105265320975,451.032970601594,0.101383732530319,452.722853225036,1000,1000,1000
0.44,91.33793026402051,4.94074834858415,451.2777281150536,0.101383732530319,452.722853225036,1000,1000,1000
0.45,91.32034243006552,4.942060518263821,451.3106588379592,0.1,452.722853225036,1000,1000,1000
0.46,91.44791991802109,4.9325423870412815,451.07074120239565,0.1,452.722853225036,1000,1000,1000
0.47000000000000003,91.46518565348816,4.931254248056396,451.0380853030304,0.15717806844793614,452.722853225036,1000,1000,1000
0.48,86.09745799423683,5.197210617216936,447.46662280303684,0.15717806844793614,452.722853225036,1000,1000,1000
0.49,85.37101505113505,5.217420399337906,445.4164754399754,0.1,452.722853225036,1000,1000,1000
0.5,29.089296015234606,4.931052631578948,143.4408496667016,0.1,143.85124324192384,1000,700,300
0.51,29.089296015234606,4.931052631578948,143.4408496667016,0.10875417077239963,143.85124324192384,1000,700,300
0.52,28.967329804170394,4.562865059936086,132.1740170430943,0.10875417077239963,143.85124324192384,1000,700,300
0.53,28.81131503888396,4.3830190740854444,126.28054336491323,0.1014395006916709,143.85124324192384,1000,700,300
0.54,29.008679540387504,4.2845198395732815,124.2882630106138,0.1014395006916709,143.85124324192384,1000,700,300
0.55,29.03538992109934,4.166079151048104,120.96373259284421,0.19379433819597405,143.85124324192384,1000,700,300
0.56,26.280496982814057,5.266465236348131,138.40532375394216,0.19379433819597405,143.85124324192384,1000,700,300
0.5700000000000001,25.907662766724673,4.886237823293741,126.59100172390907,0.10199967048645456,143.85124324192384,1000,700,300
0.58,28.598981461731814,1.4956398417679577,42.77377610814933,0.10199967048645456,143.85124324192384,1000,700,300
0.59,28.963211839600596,4.793637402073048,138.83913555847434,0.11674291321790399,143.85124324192384,1000,700,300
0.6,28.57214534509398,3.7094866325570015,105.98799122110186,0.11674291321790399,143.85124324192384,1000,700,300
0.61,28.51922025029558,4.922212340769041,140.37765786511522,0.1330349452468671,143.85124324192384,1000,700,300
0.62,28.025437765664485,4.361298110540563,122.22728877446465,0.1330349452468671,143.85124324192384,1000,700,300
0.63,27.958611573249655,1.4964250545097788,41.83796684751785,0.1236892194589409,143.85124324192384,1000,700,300
0.64,28.228711184142075,4.445006939288627,125.47681710068599,0.26,143.85124324192384,1000,700,300
0.65,24.193855822396326,5.229348681362778,126.5181080419294,0.42000000000000004,143.85124324192384,1000,700,300
0.66,18.868824828222454,4.260385795374031,80.38847327355978,0.42000000000000004,143.85124324192384,1000,700,300
0.67,18.14816025038219,3.7642968179262124,68.31506188172865,0.5713426731284211,143.85124324192384,1000,700,300
0.68,13.530238259540084,5.245653088944382,70.9749361203099,0.5713426731284211,143.85124324192384,1000,700,300
0.6900000000000001,12.905270478944885,5.062293155464564,65.33026241498159,0.74,143.85124324192384,1000,700,300
0.7000000000000001,7.783135531479302,2.3052253962981064,17.941881689996247,0.74,143.85124324192384,1000,700,300
0.71,7.089929947587895,1.9320968502087807,13.698431319935478,0.21065649711511839,143.85124324192384,1000,700,300
0.72,22.806853209328246,4.427399172859811,100.97504303451501,0.21065649711511839,143.85124324192384,1000,700,300
0.73,24.93390747056398,5.2541724656812265,131.0070500936807,0.41687411605638147,143.85124324192384,1000,700,300
0.74,19.06234564034297,4.393601086858798,83.75234252348893,0.41687411605638147,143.85124324192384,1000,700,300
0.75,18.267716157008724,3.846596363775891,70.26853054403985,0.4145249699889959,143.85124324192384,1000,700,300
0.76,18.230340406604988,3.8208677538659916,69.65571980159723,0.4145249699889959,143.85124324192384,1000,700,300
0.77,18.225282148837916,3.8173857651565504,69.57293264093565,0.9,143.85124324192384,1000,700,300
0.78,3.7241481166731187,5.39331073250629,20.085488007096217,0.9,143.85124324192384,1000,700,300
0.79,1.7616330351780125,5.405141567056109,9.521875944339893,0.16131299423023676,143.85124324192384,1000,700,300
0.8,23.559566970376256,4.13010807890137,97.30355787976885,0.16131299423023676,143.85124324192384,1000,700,300
0.81,26.50959653346928,3.7993220273495805,100.71849404575993,0.31752169483769005,143.85124324192384,1000,700,300
0.8200000000000001,22.24310764583735,2.497429767945348,55.55059916632697,0.31752169483769005,143.85124324192384,1000,700,300
0.8300000000000001,21.66570116380382,2.3489935786457297,50.89259291063249,0.42083313908284137,143.85124324192384,1000,700,300
0.84,18.501791620604546,4.007728547806468,74.15015846346334,0.42083313908284137,143.85124324192384,1000,700,300
0.85,18.07360302644065,3.712973333848014,67.1068060837289,0.1,143.85124324192384,1000,700,300
0.86,27.59848408454861,3.9716990197392663,109.61287218489146,0.1,143.85124324192384,1000,700,300
0.87,28.887536560342696,4.974688868378163,143.70650656160402,0.1,143.85124324192384,1000,700,300
0.88,29.061990842261146,2.0035856152582636,58.22818680232182,0.1,143.85124324192384,1000,700,300
