t,V,I,P,D,P_gmpp,G1,G2,G3
0.0,15.258560681964605,2.989499369381252,45.61545753639876,0.6095693498571635,143.85124324192384,1000,700,500
0.01,11.997396955160468,4.835562938133309,58.01416807044737,0.31582937101109626,143.85124324192384,1000,700,500
0.02,20.329642314073787,5.296959267299368,107.68528725641451,0.31582937101109626,143.85124324192384,1000,700,500
0.03,21.457289099719272,2.8700678103073938,61.583874741564,0.13277881914895576,143.85124324192384,1000,700,500
0.04,27.07735943589081,5.078648426115771,137.5163888824579,0.13277881914895576,143.85124324192384,1000,700,500
0.05,27.837953246646272,4.757311778318783,132.43382286455792,0.11322210842282328,143.85124324192384,1000,700,500
0.06,28.525019592209237,4.789326210735748,136.61562399471845,0.11322210842282328,143.85124324192384,1000,700,500
0.07,28.618003910688344,3.6648515617797157,104.88073632710419,0.5792412482017156,143.85124324192384,1000,700,500
0.08,14.711258300176533,2.7404640767890904,40.31567489599913,0.5792412482017156,143.85124324192384,1000,700,500
0.09,12.829184944078396,5.136311988324088,65.89469642869676,0.20309109762425445,143.85124324192384,1000,700,500
0.1,23.809544645087904,3.505163898202854,83.4563563226112,0.20309109762425445,143.85124324192384,1000,700,500
0.11,25.295574735263916,2.6978453845921693,68.24354955013804,0.13277881914895576,143.85124324192384,1000,700,500
0.12,27.596814909520266,5.168454130320163,142.6328720027911,0.13277881914895576,143.85124324192384,1000,700,500
0.13,27.90825390029872,3.7695064872287727,105.20034412440373,0.14337992794010898,143.85124324192384,1000,700,500
0.14,27.633762524870598,5.164527627807958,142.7153300199784,0.14337992794010898,143.85124324192384,1000,700,500
0.15,27.596614156831027,5.1684754647400215,142.6324231794783,0.1,143.85124324192384,1000,700,500
0.16,28.887283493145404,4.974740142548967,143.70672880254259,0.1,143.85124324192384,1000,700,500
0.17,29.06195659334032,3.870647338294593,112.48858493364571,0.1,143.85124324192384,1000,700,500
0.18,29.085596026829016,4.500297052072486,130.89382205730982,0.1,143.85124324192384,1000,700,500
0.19,29.088795276255762,4.872756203220627,141.74260762659014,0.1456598113649593,143.85124324192384,1000,700,500
0.2,27.725434547303525,3.8992227913479978,108.10764628687306,0.1456598113649593,143.85124324192384,1000,700,500
0.21,27.5409237368971,3.3870496235531626,93.28247537536367,0.15544305574702327,143.85124324192384,1000,700,500
0.22,27.22374130268032,2.7585528216331996,75.09812838592107,0.15544305574702327,143.85124324192384,1000,700,500
0.23,27.18081532810791,3.051165855075322,82.9331756422308,0.1,143.85124324192384,1000,700,500
0.24,28.83101124089071,4.986141513823192,143.75550203370827,0.1,143.85124324192384,1000,700,500
0.25,29.05434097214307,4.097024642972662,119.03635094820045,0.1,143.85124324192384,1000,700,500
0.26,29.084565364577266,4.38030653673533,127.39931178456378,0.1,143.85124324192384,1000,700,500
0.27,29.088655791288,4.856517252841879,141.26955871236902,0.1371556135865734,143.85124324192384,1000,700,500
0.28,27.979423976482053,2.6348202108757754,73.72075178189716,0.1371556135865734,143.85124324192384,1000,700,500
