t,V,I,P,D,P_gmpp,G1,G2,G3
1.03,27.813789343923446,1.868966719089908,51.983046615570444,0.11413398666168088,114.93147733249515,800,500,200
1.04,28.486307099094557,4.034237185164907,114.92051936719432,0.11413398666168088,114.93147733249515,800,500,200
1.05,28.57732247997229,2.741525715001571,78.34546444473649,0.14678863838114772,114.93147733249515,800,500,200
1.06,27.614615645024745,3.6305231254916945,100.25550070082708,0.14678863838114772,114.93147733249515,800,500,200
1.07,27.4843274428433,4.037310554083973,110.96276525689102,0.13538750751544976,114.93147733249515,800,500,200
1.08,27.807117441455045,2.11574040576925,58.832641938857286,0.13538750751544976,114.93147733249515,800,500,200
1.09,27.850802317343113,2.013891822909995,56.08850304838003,0.13717890930389365,114.93147733249515,800,500,200
1.1,27.803225549879798,2.259689817009681,62.82666565508677,0.13717890930389365,114.93147733249515,800,500,200
1.11,27.796786734579666,2.497842307545382,69.43198991944934,0.12240994245384137,114.93147733249515,800,500,200
1.12,28.23689702394595,1.739732697284098,49.12465302240281,0.12240994245384137,114.93147733249515,800,500,200
1.1300000000000001,28.296459474612686,4.025802728521602,113.91596376039668,0.14367630661171868,114.93147733249515,800,500,200
1.1400000000000001,27.669535053840356,3.3658308946414817,93.13097592458132,0.14367630661171868,114.93147733249515,800,500,200
1.1500000000000001,27.584690059787185,1.6971760467631216,46.81607522685559,0.13614900774205144,114.93147733249515,800,500,200
1.16,27.797962661662293,2.454348287238517,68.2258820473711,0.13614900774205144,114.93147733249515,800,500,200
1.17,27.82682596964367,1.3867809847996884,38.589713122031995,0.13766005222612152,114.93147733249515,800,500,200
1.18,27.7856144169594,2.9110728697370245,80.88594829818445,0.13766005222612152,114.93147733249515,800,500,200
1.19,27.780037039804256,3.117363343720242,86.60046915507637,0.12497949492234682,114.93147733249515,800,500,200
1.2,28.157906783387777,4.074489990324871,114.72910933741427,0.12497949492234682,114.93147733249515,800,500,200
1.21,28.209045892162198,2.3431079009441,66.09683830801995,0.15170442961976638,114.93147733249515,800,500,200
1.22,27.41799584669791,4.1428282226818,113.58804700307248,0.15170442961976638,114.93147733249515,800,500,200
1.23,27.310938864740667,2.6715223171620774,72.96178267980382,0.13772971307420576,114.93147733249515,800,500,200
1.24,27.713716709314735,2.6541667702838874,73.55682597092449,0.13772971307420576,114.93147733249515,800,500,200
1.25,27.7682267629916,3.5541901054371716,98.69355680656041,0.13752674244921945,114.93147733249515,800,500,200
1.26,27.781664329193074,3.0571747837593257,84.933403638075,0.13752674244921945,114.93147733249515,800,500,200
1.27,27.78348290602096,2.9899110744271344,83.07014322686905,0.1373850073441675,114.93147733249515,800,500,200
