t,V,I,P,D,P_gmpp,G1,G2,G3
0.0,15.258560681964605,1.0931172215925329,16.679395458170212,0.495,143.85124324192384,1000,300,200
0.01,15.419420676008196,1.2249327902724718,18.887753993047763,0.49,143.85124324192384,1000,300,200
0.02,15.590533605768938,1.3651500536076329,21.283417787687068,0.485,143.85124324192384,1000,300,200
0.03,15.76303411948897,1.5065043626686276,23.74707966990456,0.48,143.85124324192384,1000,300,200
0.04,15.935722422277145,1.6480125541349806,26.26227061112304,0.475,143.85124324192384,1000,300,200
0.05,16.108436139552047,1.7895415713202487,28.82671612068585,0.47,143.85124324192384,1000,300,200
0.06,16.28115329630371,1.931073406960085,31.440102165132625,0.46499999999999997,143.85124324192384,1000,300,200
0.07,16.45387091853793,2.0726056240362656,34.10238540292847,0.45999999999999996,143.85124324192384,1000,300,200
0.08,16.62658860376837,2.2141378927342448,36.813559854506906,0.45499999999999996,143.85124324192384,1000,300,200
0.09,16.799306297524414,2.355670168418472,39.57362469520283,0.44999999999999996,143.85124324192384,1000,300,200
0.1,16.972023992434277,2.497202445048187,42.38257981132337,0.44499999999999995,143.85124324192384,1000,300,200
0.11,17.144741687500293,2.63873472180586,45.24042518719941,0.43999999999999995,143.85124324192384,1000,300,200
0.12,17.31745938258744,2.7802669985808492,48.14716082067215,0.43499999999999994,143.85124324192384,1000,300,200
0.13,17.490177077677448,2.9217992753581816,51.102786711444246,0.42999999999999994,143.85124324192384,1000,300,200
0.14,17.662894772767846,3.063331552135835,54.107302859474856,0.42499999999999993,143.85124324192384,1000,300,200
0.15,17.835612467858287,3.2048638289135227,57.160709264758076,0.41999999999999993,143.85124324192384,1000,300,200
0.16,18.008330162948745,3.3463961056912255,60.26300592729351,0.4149999999999999,143.85124324192384,1000,300,200
0.17,18.1810478580392,3.487928382468925,63.414192847080784,0.4099999999999999,143.85124324192384,1000,300,200
0.18,18.353765553129655,3.6294606592466243,66.61427002411995,0.4049999999999999,143.85124324192384,1000,300,200
0.19,18.52648324822011,3.770992936024324,69.863237458411,0.3999999999999999,143.85124324192384,1000,300,200
0.2,18.69920094331057,3.9125252128020267,73.16109514995404,0.3949999999999999,143.85124324192384,1000,300,200
0.21,18.87191863840102,4.054057489579723,76.50784309874882,0.3899999999999999,143.85124324192384,1000,300,200
0.22,19.044636333491482,4.195589766357429,79.90348130479573,0.3849999999999999,143.85124324192384,1000,300,200
0.23,19.21735402858193,4.337122043135123,83.34800976809424,0.3799999999999999,143.85124324192384,1000,300,200
